,category,headline,authors,link,short descr,date,image_caption(s),image_link(s)
5577,POLITICS,Report: Secret Service Booted To The Sidewalk After Trump Tower Rent Dispute,Ed Mazza,https://www.huffingtonpost.com/entry/secret-service-trump-tower-dispute_us_5983a08ce4b041356ebee1b8,The agency says the move has had no impact on security.,2017-08-04,Ed Mazza,https://img.huffingtonpost.com/asset/5cb0ec852400003b00067e10.jpg?ops=100_100
5578,POLITICS,Report: Secret Service Booted To The Sidewalk After Trump Tower Rent Dispute,Ed Mazza,https://www.huffingtonpost.com/entry/secret-service-trump-tower-dispute_us_5983a08ce4b041356ebee1b8,The agency says the move has had no impact on security.,2017-08-04,,https://img.huffingtonpost.com/asset/62e54b402600003600984a0d.jpeg?cache=wvXPkzhjvt&ops=210_120
5579,POLITICS,Report: Secret Service Booted To The Sidewalk After Trump Tower Rent Dispute,Ed Mazza,https://www.huffingtonpost.com/entry/secret-service-trump-tower-dispute_us_5983a08ce4b041356ebee1b8,The agency says the move has had no impact on security.,2017-08-04,,https://img.huffingtonpost.com/asset/62e0fd7a210000adb35f0edf.jpeg?cache=WCe8HTc8qU&ops=210_120
5580,POLITICS,Scaramucci Not Ready To Give Up The Attention Despite Saying He'd 'Go Dark',Paige Lavender,https://www.huffingtonpost.com/entry/anthony-scaramucci-tweet_us_5984dd96e4b041356ebfc8e3,The Mooch keeps on talking.,2017-08-04,Paige Lavender,https://img.huffingtonpost.com/asset/5dc9736f210000ae5434c8f5.jpg?ops=100_100
5581,POLITICS,Scaramucci Not Ready To Give Up The Attention Despite Saying He'd 'Go Dark',Paige Lavender,https://www.huffingtonpost.com/entry/anthony-scaramucci-tweet_us_5984dd96e4b041356ebfc8e3,The Mooch keeps on talking.,2017-08-04,,https://img.huffingtonpost.com/asset/62e5fd782600003e00984a16.jpeg?cache=8PdgKN9nnC&ops=210_120
5582,POLITICS,Scaramucci Not Ready To Give Up The Attention Despite Saying He'd 'Go Dark',Paige Lavender,https://www.huffingtonpost.com/entry/anthony-scaramucci-tweet_us_5984dd96e4b041356ebfc8e3,The Mooch keeps on talking.,2017-08-04,,https://img.huffingtonpost.com/asset/62e2d18d220000e0944fa42e.png?cache=cO47ang2V7&ops=210_120
5583,RELIGION,"At This Florida Church, Congregants Worship From The Comfort Of Their Cars",Antonia Blumberg,https://www.huffingtonpost.com/entry/florida-drive-in-church_us_598388e0e4b08b75dcc5f46f,A new short documentary illustrates a strange and beautiful microcosm of our high-tech world.,2017-08-04,Antonia Blumberg,https://img.huffingtonpost.com/asset/5609763c1900001600fde8c8.jpg?ops=100_100
5584,RELIGION,"At This Florida Church, Congregants Worship From The Comfort Of Their Cars",Antonia Blumberg,https://www.huffingtonpost.com/entry/florida-drive-in-church_us_598388e0e4b08b75dcc5f46f,A new short documentary illustrates a strange and beautiful microcosm of our high-tech world.,2017-08-04,,https://img.huffingtonpost.com/asset/62e0cdd92500007faf33131a.jpeg?cache=G3OE5xtRrC&ops=210_120
5585,RELIGION,"At This Florida Church, Congregants Worship From The Comfort Of Their Cars",Antonia Blumberg,https://www.huffingtonpost.com/entry/florida-drive-in-church_us_598388e0e4b08b75dcc5f46f,A new short documentary illustrates a strange and beautiful microcosm of our high-tech world.,2017-08-04,,https://img.huffingtonpost.com/asset/62e415cf2400003c00d58406.jpeg?cache=0ygOYfkCEQ&ops=210_120
5586,QUEER VOICES,Gay Dads Obsess Over Baby's First Haircut In Adorable Diaper Ad,James Michael Nichols,https://www.huffingtonpost.com/entry/gay-dads-diaper-commercial_us_5984919be4b08b75dcc69d76,🤗   🤗   🤗,2017-08-04,James Michael Nichols,https://img.huffingtonpost.com/asset/597640292100008860fc86c5.jpg?ops=100_100
5587,QUEER VOICES,Gay Dads Obsess Over Baby's First Haircut In Adorable Diaper Ad,James Michael Nichols,https://www.huffingtonpost.com/entry/gay-dads-diaper-commercial_us_5984919be4b08b75dcc69d76,🤗   🤗   🤗,2017-08-04,,https://img.huffingtonpost.com/asset/5984944315000021008b51cd.png?ops=scalefit_720_noupscale
5588,QUEER VOICES,Gay Dads Obsess Over Baby's First Haircut In Adorable Diaper Ad,James Michael Nichols,https://www.huffingtonpost.com/entry/gay-dads-diaper-commercial_us_5984919be4b08b75dcc69d76,🤗   🤗   🤗,2017-08-04,,https://img.huffingtonpost.com/asset/62cba22a250000a16c475c90.jpg?cache=89pS8fCkLs&ops=210_120
5589,PARENTS,People Are Obsessed With This Real-Life Baymax From 'Big Hero 6',Taylor Pittman,https://www.huffingtonpost.com/entry/people-are-obsessed-with-this-real-life-baymax-from-big-hero-6_us_59848997e4b041356ebf6763,Disney brought the character to life!,2017-08-04,,https://img.huffingtonpost.com/asset/62e3ff5d2400004600d583ee.jpg?cache=D3nSE4gU3a&ops=210_120
5590,PARENTS,People Are Obsessed With This Real-Life Baymax From 'Big Hero 6',Taylor Pittman,https://www.huffingtonpost.com/entry/people-are-obsessed-with-this-real-life-baymax-from-big-hero-6_us_59848997e4b041356ebf6763,Disney brought the character to life!,2017-08-04,,https://img.huffingtonpost.com/asset/62e0e5812200006c914fa1fa.png?cache=yyCiXIBP3m&ops=210_120
5591,PARENTS,People Are Obsessed With This Real-Life Baymax From 'Big Hero 6',Taylor Pittman,https://www.huffingtonpost.com/entry/people-are-obsessed-with-this-real-life-baymax-from-big-hero-6_us_59848997e4b041356ebf6763,Disney brought the character to life!,2017-08-04,,https://img.huffingtonpost.com/asset/62e2d091210000b3a35f10c0.png?cache=PqCZh0hEY1&ops=210_120
5592,PARENTS,8 Sweet Photos Of Kids In The Hospital With Their Comfort Objects,Caroline Bologna,https://www.huffingtonpost.com/entry/8-sweet-photos-of-kids-in-the-hospital-with-their-comfort-objects_us_59839ec4e4b08b75dcc60af8,"“Surgery can be an intimidating experience, especially for kids.""",2017-08-04,,https://img.huffingtonpost.com/asset/59839f6d210000a134fca19e.png?ops=scalefit_960_noupscale
5593,PARENTS,8 Sweet Photos Of Kids In The Hospital With Their Comfort Objects,Caroline Bologna,https://www.huffingtonpost.com/entry/8-sweet-photos-of-kids-in-the-hospital-with-their-comfort-objects_us_59839ec4e4b08b75dcc60af8,"“Surgery can be an intimidating experience, especially for kids.""",2017-08-04,,https://img.huffingtonpost.com/asset/59839f6c210000a134fca19c.jpeg?cache=rO0F7JESI1&ops=scalefit_960_noupscale
5594,PARENTS,8 Sweet Photos Of Kids In The Hospital With Their Comfort Objects,Caroline Bologna,https://www.huffingtonpost.com/entry/8-sweet-photos-of-kids-in-the-hospital-with-their-comfort-objects_us_59839ec4e4b08b75dcc60af8,"“Surgery can be an intimidating experience, especially for kids.""",2017-08-04,,https://img.huffingtonpost.com/asset/59839f6d1a00009bc1dc1fd9.jpeg?ops=scalefit_960_noupscale
5595,THE WORLDPOST,Weekend Roundup: Modern Democracy At The Crossroads,"Nathan Gardels, ContributorEditor-in-chief, The WorldPost",https://www.huffingtonpost.com/entry/weekend-roundup-181_us_5983fd61e4b0cb15b1bd9c49,"Illiberal rulers from Venezuela to Poland are assaulting constraints on their power. In Italy, anti-elite populists are using the internet to empower citizens and upend representative government.",2017-08-04,Nathan Gardels,https://img.huffingtonpost.com/asset/5863f2fc1500002c00e9d58f.jpg?ops=100_100
5596,THE WORLDPOST,Weekend Roundup: Modern Democracy At The Crossroads,"Nathan Gardels, ContributorEditor-in-chief, The WorldPost",https://www.huffingtonpost.com/entry/weekend-roundup-181_us_5983fd61e4b0cb15b1bd9c49,"Illiberal rulers from Venezuela to Poland are assaulting constraints on their power. In Italy, anti-elite populists are using the internet to empower citizens and upend representative government.",2017-08-04,"Demonstrators in Poland hold posters reading ""constitution"" to protest controversial judiciary reform.",https://img.huffingtonpost.com/asset/59840476210000a134fca20d.jpeg?cache=pBznJpfz2q&ops=scalefit_720_noupscale
5597,THE WORLDPOST,Weekend Roundup: Modern Democracy At The Crossroads,"Nathan Gardels, ContributorEditor-in-chief, The WorldPost",https://www.huffingtonpost.com/entry/weekend-roundup-181_us_5983fd61e4b0cb15b1bd9c49,"Illiberal rulers from Venezuela to Poland are assaulting constraints on their power. In Italy, anti-elite populists are using the internet to empower citizens and upend representative government.",2017-08-04,Opposition supporters pay tribute to victims of violence in protests against Venezuelan President Nicolas Maduro's government.,https://img.huffingtonpost.com/asset/5980ad1f1a00008381dc185c.jpeg?ops=scalefit_720_noupscale
5598,ENTERTAINMENT,Sean Spicer Reportedly Isn't Going To Cha-Cha Over To 'Dancing With The Stars',Rebecca Shapiro,https://www.huffingtonpost.com/entry/sean-spicer-dancing-with-the-stars_us_5983cfc8e4b0cb15b1bd9555,Which seriously bums us out.,2017-08-04,Rebecca Shapiro,https://img.huffingtonpost.com/asset/59a77d9c170000260028793c.jpg?ops=100_100
5599,ENTERTAINMENT,Sean Spicer Reportedly Isn't Going To Cha-Cha Over To 'Dancing With The Stars',Rebecca Shapiro,https://www.huffingtonpost.com/entry/sean-spicer-dancing-with-the-stars_us_5983cfc8e4b0cb15b1bd9555,Which seriously bums us out.,2017-08-04,,https://img.huffingtonpost.com/asset/62e1ff362500007faf331477.jpeg?cache=EKIln5upPl&ops=210_120
5600,ENTERTAINMENT,Sean Spicer Reportedly Isn't Going To Cha-Cha Over To 'Dancing With The Stars',Rebecca Shapiro,https://www.huffingtonpost.com/entry/sean-spicer-dancing-with-the-stars_us_5983cfc8e4b0cb15b1bd9555,Which seriously bums us out.,2017-08-04,,https://img.huffingtonpost.com/asset/62e19b97250000dfb04771de.jpeg?cache=Mz7OF64M3f&ops=210_120
5601,ENTERTAINMENT,"Queer “Baby Steps”: Two Wannabe Dads, One Taiwanese Mom-In-Law, Weak Sperm, And Pampers","Brandon Judell, ContributorA lecturer at The City College of New York who has written for...",https://www.huffingtonpost.com/entry/queer-baby-steps-two-wannabe-dads-one-taiwanese_us_598495d1e4b0f2c7d93f552c,"Of course, Ma believes her son’ll do the impregnation the old-fashioned way. Apparently, she’s not acquainted with the web",2017-08-04,Brandon Judell,https://img.huffingtonpost.com/asset/57602d012200001d00f80dca.jpg?ops=100_100
5602,ENTERTAINMENT,"Queer “Baby Steps”: Two Wannabe Dads, One Taiwanese Mom-In-Law, Weak Sperm, And Pampers","Brandon Judell, ContributorA lecturer at The City College of New York who has written for...",https://www.huffingtonpost.com/entry/queer-baby-steps-two-wannabe-dads-one-taiwanese_us_598495d1e4b0f2c7d93f552c,"Of course, Ma believes her son’ll do the impregnation the old-fashioned way. Apparently, she’s not acquainted with the web",2017-08-04,<p>Danny (Barney Cheng) neck-hugs his lover.</p>,https://img.huffingtonpost.com/asset/5984a47b1500002a008b5201.png?ops=scalefit_720_noupscale
5603,ENTERTAINMENT,"Queer “Baby Steps”: Two Wannabe Dads, One Taiwanese Mom-In-Law, Weak Sperm, And Pampers","Brandon Judell, ContributorA lecturer at The City College of New York who has written for...",https://www.huffingtonpost.com/entry/queer-baby-steps-two-wannabe-dads-one-taiwanese_us_598495d1e4b0f2c7d93f552c,"Of course, Ma believes her son’ll do the impregnation the old-fashioned way. Apparently, she’s not acquainted with the web",2017-08-04,"<p>Ma (Grace Gruel, the “Meryl Streep” of Taiwan) explains to her pals why her son isn’t married.</p>",https://img.huffingtonpost.com/asset/59849ddb15000084208b51ef.png?ops=scalefit_720_noupscale
5604,POLITICS,Democrats Could Take Back The House. Will They Screw It Up?,Eliot Nelson,https://www.huffingtonpost.com/entry/democrats-retake-house-drama_us_59839164e4b041356ebed22f,"Party leaders have ambitious goals for 2018, but some worry they come at too high a cost.",2017-08-04,Eliot Nelson,https://img.huffingtonpost.com/asset/5ab98dc31e0000fe077afcf8.jpg?ops=100_100
5605,POLITICS,Democrats Could Take Back The House. Will They Screw It Up?,Eliot Nelson,https://www.huffingtonpost.com/entry/democrats-retake-house-drama_us_59839164e4b041356ebed22f,"Party leaders have ambitious goals for 2018, but some worry they come at too high a cost.",2017-08-04,"Rep. Ben Ray Luján (D-N.M.), chairman of the Democratic Congressional Campaign Committee, attends a rally with House and Senate Democrats to announce the party's ""A Better Deal"" agenda in Berryville, Virginia, on July 24.",https://img.huffingtonpost.com/asset/598393181500007d208b4fdf.jpeg?ops=scalefit_720_noupscale
5606,POLITICS,Democrats Could Take Back The House. Will They Screw It Up?,Eliot Nelson,https://www.huffingtonpost.com/entry/democrats-retake-house-drama_us_59839164e4b041356ebed22f,"Party leaders have ambitious goals for 2018, but some worry they come at too high a cost.",2017-08-04,"Democrats roll out their economic agenda in Berryville, Virginia, on July 24 as part of the party's plan to win the 2018 midterm elections.",https://img.huffingtonpost.com/asset/598392061500007d208b4fdd.jpeg?ops=scalefit_720_noupscale
5607,PARENTS,"No, I Do Not Feel Bad Going On Getaways Without My Stepchildren","Jamie Scrimgeour, ContributorCoffee & Wine Lover | An Optimistic Realist | Blended Family L...",https://www.huffingtonpost.com/entry/no-i-do-not-feel-bad-going-on-getaways-without-my-stepchildren_us_598460b5e4b00833d1de2738,We’ve adapted to (and accepted) the complications that come with co-parenting and having a blended family dynamic.,2017-08-04,,https://img.huffingtonpost.com/asset/59864af722000039001a4a18.jpeg?ops=scalefit_720_noupscale
5608,PARENTS,"No, I Do Not Feel Bad Going On Getaways Without My Stepchildren","Jamie Scrimgeour, ContributorCoffee & Wine Lover | An Optimistic Realist | Blended Family L...",https://www.huffingtonpost.com/entry/no-i-do-not-feel-bad-going-on-getaways-without-my-stepchildren_us_598460b5e4b00833d1de2738,We’ve adapted to (and accepted) the complications that come with co-parenting and having a blended family dynamic.,2017-08-04,,https://img.huffingtonpost.com/asset/62dfeeb925000045a9477006.png?cache=K1mEpLYRA8&ops=210_120
5609,PARENTS,"No, I Do Not Feel Bad Going On Getaways Without My Stepchildren","Jamie Scrimgeour, ContributorCoffee & Wine Lover | An Optimistic Realist | Blended Family L...",https://www.huffingtonpost.com/entry/no-i-do-not-feel-bad-going-on-getaways-without-my-stepchildren_us_598460b5e4b00833d1de2738,We’ve adapted to (and accepted) the complications that come with co-parenting and having a blended family dynamic.,2017-08-04,,https://img.huffingtonpost.com/asset/62e69b982500003d00333988.jpeg?cache=hq4JDyWdP2&ops=210_120
5610,POLITICS,ACLU Sounds Alarm Over Trump Administration's 'Threat' To Free Speech,Mollie Reilly,https://www.huffingtonpost.com/entry/aclu-sessions-media_us_5984a431e4b08b75dcc6b6d4,"""Every American should be concerned.""",2017-08-04,Mollie Reilly,https://img.huffingtonpost.com/asset/5c13e3833c000071050f3367.jpg?ops=100_100
5611,POLITICS,ACLU Sounds Alarm Over Trump Administration's 'Threat' To Free Speech,Mollie Reilly,https://www.huffingtonpost.com/entry/aclu-sessions-media_us_5984a431e4b08b75dcc6b6d4,"""Every American should be concerned.""",2017-08-04,,https://img.huffingtonpost.com/asset/62e2950422000085a34fa3d2.jpeg?cache=eWatMtE2aG&ops=210_120
5612,POLITICS,ACLU Sounds Alarm Over Trump Administration's 'Threat' To Free Speech,Mollie Reilly,https://www.huffingtonpost.com/entry/aclu-sessions-media_us_5984a431e4b08b75dcc6b6d4,"""Every American should be concerned.""",2017-08-04,,https://img.huffingtonpost.com/asset/62e38b0c2700003500ba019a.jpeg?cache=UrzrNWyYsB&ops=210_120
5613,ENTERTAINMENT,Chris Cornell’s 12-Year-Old Daughter Sings ‘Hallelujah’ In Honor Of Her Father,Julia Brucculieri,https://www.huffingtonpost.com/entry/toni-cornell-tribute-chris-cornell-chester-bennington_us_59847b89e4b0cb15b1bdf701,"The ""Good Morning America"" performance was also meant to honor Linkin Park frontman Chester Bennington.",2017-08-04,Julia Brucculieri,https://img.huffingtonpost.com/asset/5c812dfe2400009c04a2c59f.png?ops=100_100
5614,ENTERTAINMENT,Chris Cornell’s 12-Year-Old Daughter Sings ‘Hallelujah’ In Honor Of Her Father,Julia Brucculieri,https://www.huffingtonpost.com/entry/toni-cornell-tribute-chris-cornell-chester-bennington_us_59847b89e4b0cb15b1bdf701,"The ""Good Morning America"" performance was also meant to honor Linkin Park frontman Chester Bennington.",2017-08-04,,https://img.huffingtonpost.com/asset/62e2d091210000b3a35f10c0.png?cache=PqCZh0hEY1&ops=210_120
5615,ENTERTAINMENT,Chris Cornell’s 12-Year-Old Daughter Sings ‘Hallelujah’ In Honor Of Her Father,Julia Brucculieri,https://www.huffingtonpost.com/entry/toni-cornell-tribute-chris-cornell-chester-bennington_us_59847b89e4b0cb15b1bdf701,"The ""Good Morning America"" performance was also meant to honor Linkin Park frontman Chester Bennington.",2017-08-04,,https://img.huffingtonpost.com/asset/62e5fd782600003e00984a16.jpeg?cache=8PdgKN9nnC&ops=210_120
5616,ENTERTAINMENT,"'Kidnap' Is Dim-Witted, Shoddy And An Absolute Must-See",Matthew Jacobs,https://www.huffingtonpost.com/entry/kidnap-review-halle-berry_us_59836e03e4b041356ebea502,"For some reason, Halle Berry stars in yet another junky thriller.",2017-08-04,Matthew Jacobs,https://img.huffingtonpost.com/asset/5c113ccf1d00002e023175d5.png?ops=100_100
5617,ENTERTAINMENT,"'Kidnap' Is Dim-Witted, Shoddy And An Absolute Must-See",Matthew Jacobs,https://www.huffingtonpost.com/entry/kidnap-review-halle-berry_us_59836e03e4b041356ebea502,"For some reason, Halle Berry stars in yet another junky thriller.",2017-08-04,,https://img.huffingtonpost.com/asset/59848f9a1500007d208b51ab.jpeg?ops=scalefit_720_noupscale
5618,ENTERTAINMENT,"'Kidnap' Is Dim-Witted, Shoddy And An Absolute Must-See",Matthew Jacobs,https://www.huffingtonpost.com/entry/kidnap-review-halle-berry_us_59836e03e4b041356ebea502,"For some reason, Halle Berry stars in yet another junky thriller.",2017-08-04,,https://img.huffingtonpost.com/asset/598490491a00009bc1dc216c.jpeg?ops=scalefit_720_noupscale
5619,ENTERTAINMENT,'Wet Hot American Summer: Ten Years Later' Is A Perfect Show For This Political Era,Todd Van Luling,https://www.huffingtonpost.com/entry/wet-hot-american-summer-political_us_5980a3a0e4b08e143005fd8c,The bizarro world of Camp Firewood is somehow hilariously relatable to our current time.,2017-08-04,Todd Van Luling,https://img.huffingtonpost.com/asset/5e5b285f2300000e0d0bf664.jpg?ops=100_100
5620,ENTERTAINMENT,'Wet Hot American Summer: Ten Years Later' Is A Perfect Show For This Political Era,Todd Van Luling,https://www.huffingtonpost.com/entry/wet-hot-american-summer-political_us_5980a3a0e4b08e143005fd8c,The bizarro world of Camp Firewood is somehow hilariously relatable to our current time.,2017-08-04,,https://img.huffingtonpost.com/asset/59848a0a1500007d208b517c.jpeg?ops=scalefit_720_noupscale
5621,ENTERTAINMENT,'Wet Hot American Summer: Ten Years Later' Is A Perfect Show For This Political Era,Todd Van Luling,https://www.huffingtonpost.com/entry/wet-hot-american-summer-political_us_5980a3a0e4b08e143005fd8c,The bizarro world of Camp Firewood is somehow hilariously relatable to our current time.,2017-08-04,,https://img.huffingtonpost.com/asset/62e19d23220000a1be4fa2c7.jpeg?ops=210_120
5622,POLITICS,Asian-Americans Have A Lot To Lose If GOP Legal Immigration Bill Is Passed: Experts,Kimberly Yam,https://www.huffingtonpost.com/entry/raise-act-asian-americans_us_598369ade4b0cb15b1bd456c,“They are attempting to legislate hate and discrimination and frankly keep America majority white.”,2017-08-04,Kimberly Yam,https://img.huffingtonpost.com/asset/5c11631f260000aa0384c2be.jpg?ops=100_100
5623,POLITICS,Asian-Americans Have A Lot To Lose If GOP Legal Immigration Bill Is Passed: Experts,Kimberly Yam,https://www.huffingtonpost.com/entry/raise-act-asian-americans_us_598369ade4b0cb15b1bd456c,“They are attempting to legislate hate and discrimination and frankly keep America majority white.”,2017-08-04,,https://img.huffingtonpost.com/asset/62e2d09e25000026c44772fa.jpeg?cache=ynIdLF7qWw&ops=210_120
5624,POLITICS,Asian-Americans Have A Lot To Lose If GOP Legal Immigration Bill Is Passed: Experts,Kimberly Yam,https://www.huffingtonpost.com/entry/raise-act-asian-americans_us_598369ade4b0cb15b1bd456c,“They are attempting to legislate hate and discrimination and frankly keep America majority white.”,2017-08-04,,https://img.huffingtonpost.com/asset/62e2c4862500007a9a4772e7.jpeg?ops=210_120
5625,POLITICS,Trump's Lawyers Start To Couch Statements On Russia Investigation,Nick Visser,https://www.huffingtonpost.com/entry/trump-lawyers-statements-russia_us_5983f46de4b041356ebeedd1,The full-throated denials appear to be getting a bit quieter.,2017-08-04,Nick Visser,https://img.huffingtonpost.com/asset/5cd4ea4c2000003000963695.jpeg?ops=100_100
5626,POLITICS,Trump's Lawyers Start To Couch Statements On Russia Investigation,Nick Visser,https://www.huffingtonpost.com/entry/trump-lawyers-statements-russia_us_5983f46de4b041356ebeedd1,The full-throated denials appear to be getting a bit quieter.,2017-08-04,,https://img.huffingtonpost.com/asset/62e5b8cd2400003c00d584dd.png?ops=210_120
5627,POLITICS,Trump's Lawyers Start To Couch Statements On Russia Investigation,Nick Visser,https://www.huffingtonpost.com/entry/trump-lawyers-statements-russia_us_5983f46de4b041356ebeedd1,The full-throated denials appear to be getting a bit quieter.,2017-08-04,,https://img.huffingtonpost.com/asset/62e90ed42700003d00ba04f8.jpeg?cache=16HGmHcX2j&ops=210_120
5628,BUSINESS,Martin Shkreli Found Guilty On Several Counts Of Fraud,Ryan Grenoble,https://www.huffingtonpost.com/entry/martin-shkreli-securities-fraud-trial_us_597f80cae4b00bb8ff3899cb,"The trial of the so-called ""Pharma Bro"" centered around his stewardship of two hedge funds.",2017-08-04,Ryan Grenoble,https://img.huffingtonpost.com/asset/5dd86429210000aa7e34dd10.jpeg?ops=100_100
5629,BUSINESS,Martin Shkreli Found Guilty On Several Counts Of Fraud,Ryan Grenoble,https://www.huffingtonpost.com/entry/martin-shkreli-securities-fraud-trial_us_597f80cae4b00bb8ff3899cb,"The trial of the so-called ""Pharma Bro"" centered around his stewardship of two hedge funds.",2017-08-04,,https://img.huffingtonpost.com/asset/62e8c39f2600004200984b6b.jpg?cache=6vd9rkHfcL&ops=210_120
5630,BUSINESS,Martin Shkreli Found Guilty On Several Counts Of Fraud,Ryan Grenoble,https://www.huffingtonpost.com/entry/martin-shkreli-securities-fraud-trial_us_597f80cae4b00bb8ff3899cb,"The trial of the so-called ""Pharma Bro"" centered around his stewardship of two hedge funds.",2017-08-04,,https://img.huffingtonpost.com/asset/62e1acfe2500008eaf33140a.jpeg?cache=ardT5sTdIS&ops=210_120
5631,POLITICS,Barack Obama Is Getting All The Twitter Love On His Birthday,Elyse Wanshel,https://www.huffingtonpost.com/entry/barack-obama-twitter-birthday_us_5984b724e4b08b75dcc6c270,🎂 🎉 🎈,2017-08-04,Elyse Wanshel,https://img.huffingtonpost.com/asset/5c1161451f0000c407267e90.jpg?ops=100_100
5632,POLITICS,Barack Obama Is Getting All The Twitter Love On His Birthday,Elyse Wanshel,https://www.huffingtonpost.com/entry/barack-obama-twitter-birthday_us_5984b724e4b08b75dcc6c270,🎂 🎉 🎈,2017-08-04,,https://img.huffingtonpost.com/asset/62e424bd2500004000333913.jpg?cache=nriExSyOqp&ops=210_120
5633,POLITICS,Barack Obama Is Getting All The Twitter Love On His Birthday,Elyse Wanshel,https://www.huffingtonpost.com/entry/barack-obama-twitter-birthday_us_5984b724e4b08b75dcc6c270,🎂 🎉 🎈,2017-08-04,,https://img.huffingtonpost.com/asset/62e0db0d210000adb35f0ea3.jpeg?cache=Eu0n6kRsmE&ops=210_120
5634,PARENTS,This Breastfeeding Mom Pumped During An Ironman,Caroline Bologna,https://www.huffingtonpost.com/entry/this-breastfeeding-mom-pumped-during-an-ironman_us_59836dcee4b0cb15b1bd4f0f,Katrina Bolduc was determined to make motherhood work with her athletic dreams.,2017-08-04,,https://img.huffingtonpost.com/asset/5984a53f15000021008b5207.jpeg?cache=zOyM0PiCZM&ops=crop_0_143_480_282%2Cscalefit_720_noupscale
5635,PARENTS,This Breastfeeding Mom Pumped During An Ironman,Caroline Bologna,https://www.huffingtonpost.com/entry/this-breastfeeding-mom-pumped-during-an-ironman_us_59836dcee4b0cb15b1bd4f0f,Katrina Bolduc was determined to make motherhood work with her athletic dreams.,2017-08-04,A California mom is making headlines after pumping during an Ironman competition.,https://img.huffingtonpost.com/asset/5983caa1210000a134fca1d9.jpeg?ops=scalefit_720_noupscale
5636,PARENTS,This Breastfeeding Mom Pumped During An Ironman,Caroline Bologna,https://www.huffingtonpost.com/entry/this-breastfeeding-mom-pumped-during-an-ironman_us_59836dcee4b0cb15b1bd4f0f,Katrina Bolduc was determined to make motherhood work with her athletic dreams.,2017-08-04,"Race staff brought the mom her pump so that she could express milk in the two transition times between the swimming, biking and running events.",https://img.huffingtonpost.com/asset/5983cc04210000a31afca1da.png?ops=scalefit_720_noupscale
5637,ENTERTAINMENT,Ralph Macchio Is Returning To Star In A 'Karate Kid' Sequel,Todd Van Luling,https://www.huffingtonpost.com/entry/karate-kid-sequel-ralph-macchio_us_5984995fe4b08b75dcc6a7e4,This 10-episode series will follow his struggle to be a Karate Man.,2017-08-04,Todd Van Luling,https://img.huffingtonpost.com/asset/5e5b285f2300000e0d0bf664.jpg?ops=100_100
5638,ENTERTAINMENT,Ralph Macchio Is Returning To Star In A 'Karate Kid' Sequel,Todd Van Luling,https://www.huffingtonpost.com/entry/karate-kid-sequel-ralph-macchio_us_5984995fe4b08b75dcc6a7e4,This 10-episode series will follow his struggle to be a Karate Man.,2017-08-04,Ralph Macchio.,https://img.huffingtonpost.com/asset/59849a76210000a134fca350.jpeg?ops=crop_0_103_3000_2048%2Cscalefit_720_noupscale
5639,ENTERTAINMENT,Ralph Macchio Is Returning To Star In A 'Karate Kid' Sequel,Todd Van Luling,https://www.huffingtonpost.com/entry/karate-kid-sequel-ralph-macchio_us_5984995fe4b08b75dcc6a7e4,This 10-episode series will follow his struggle to be a Karate Man.,2017-08-04,,https://img.huffingtonpost.com/asset/62e276ad25000031a94772a1.jpeg?cache=A9ji30rcYu&ops=210_120
5640,ENTERTAINMENT,Steve Harvey Thinks That Leaked Memo He Sent To His Staff Was ‘Cute’,Elyse Wanshel,https://www.huffingtonpost.com/entry/steve-harvey-thinks-leaked-meme-cute_us_59847ed5e4b041356ebf531d,"The memo, which leaked in March, ordered his staff not to approach or walk him with.",2017-08-04,Elyse Wanshel,https://img.huffingtonpost.com/asset/5c1161451f0000c407267e90.jpg?ops=100_100
5641,ENTERTAINMENT,Steve Harvey Thinks That Leaked Memo He Sent To His Staff Was ‘Cute’,Elyse Wanshel,https://www.huffingtonpost.com/entry/steve-harvey-thinks-leaked-meme-cute_us_59847ed5e4b041356ebf531d,"The memo, which leaked in March, ordered his staff not to approach or walk him with.",2017-08-04,,https://img.huffingtonpost.com/asset/62e2d091210000b3a35f10c0.png?cache=PqCZh0hEY1&ops=210_120
5642,ENTERTAINMENT,Steve Harvey Thinks That Leaked Memo He Sent To His Staff Was ‘Cute’,Elyse Wanshel,https://www.huffingtonpost.com/entry/steve-harvey-thinks-leaked-meme-cute_us_59847ed5e4b041356ebf531d,"The memo, which leaked in March, ordered his staff not to approach or walk him with.",2017-08-04,,https://img.huffingtonpost.com/asset/62e5fd782600003e00984a16.jpeg?cache=8PdgKN9nnC&ops=210_120
5643,POLITICS,Debbie Wasserman Schultz Says She 'Did The Right Thing' By Not Firing IT Aide Sooner,Hayley Miller,https://www.huffingtonpost.com/entry/debbie-wasserman-schultz-aide_us_59845c7de4b08b75dcc6575a,The Florida representative kept a staffer accused of bank fraud on the House payroll.,2017-08-04,Hayley Miller,https://img.huffingtonpost.com/asset/60a287b5260000e080b4330b.png?ops=100_100
